city,date,aqi,quality_level,pm25,pm10,no2,so2,co,o3
广州,2023-09-25,29.0,excellent,13.0,26.0,20.0,5.0,0.57,60.0
广州,2023-09-26,34.0,excellent,16.0,31.0,27.0,5.0,0.58,64.0
广州,2023-09-27,42.0,excellent,22.0,40.0,28.0,5.0,0.64,72.0
广州,2023-09-28,43.0,excellent,27.0,43.0,31.0,5.0,0.7,72.0
广州,2023-09-29,35.0,excellent,19.0,32.0,22.0,5.0,0.63,70.0
广州,2023-09-30,33.0,excellent,20.0,31.0,16.0,5.0,0.62,69.0
广州,2023-10-01,41.0,excellent,26.0,41.0,19.0,5.0,0.7,77.0
广州,2023-10-02,27.0,excellent,13.0,22.0,16.0,4.0,0.7,74.0
广州,2023-10-03,44.0,excellent,27.0,41.0,22.0,5.0,0.78,87.0
广州,2023-10-04,48.0,excellent,32.0,48.0,24.0,5.0,0.8,68.0
广州,2023-10-05,30.0,excellent,18.0,28.0,13.0,5.0,0.71,70.0
广州,2023-10-06,33.0,excellent,16.0,30.0,13.0,5.0,0.59,98.0
广州,2023-10-07,19.0,excellent,8.0,15.0,14.0,5.0,0.6,61.0
广州,2023-10-08,16.0,excellent,7.0,14.0,14.0,5.0,0.62,48.0
广州,2023-10-09,13.0,excellent,7.0,11.0,16.0,5.0,0.63,35.0
广州,2023-10-10,14.0,excellent,6.0,12.0,17.0,5.0,0.64,36.0
广州,2023-10-11,20.0,excellent,10.0,17.0,18.0,5.0,0.62,54.0
广州,2023-10-12,33.0,excellent,20.0,31.0,21.0,5.0,0.63,66.0
广州,2023-10-13,33.0,excellent,19.0,31.0,17.0,5.0,0.61,72.0
广州,2023-10-14,47.0,excellent,32.0,47.0,22.0,6.0,0.69,83.0
广州,2023-10-15,50.0,excellent,35.0,49.0,22.0,6.0,0.73,87.0
广州,2023-10-16,46.0,excellent,29.0,45.0,26.0,6.0,0.65,87.0
广州,2023-10-17,48.0,excellent,30.0,48.0,30.0,6.0,0.64,85.0
广州,2023-10-18,42.0,excellent,28.0,40.0,26.0,5.0,0.69,73.0
广州,2023-10-19,42.0,excellent,29.0,39.0,33.0,5.0,0.79,45.0
广州,2023-10-20,24.0,excellent,14.0,24.0,25.0,5.0,0.73,27.0
广州,2023-11-01,53.0,good,29.0,52.0,43.0,5.0,0.66,75.0
广州,2023-11-02,64.0,good,34.0,62.0,47.0,6.0,0.69,87.0
广州,2023-11-03,67.0,good,39.0,70.0,53.0,5.0,0.74,79.0
广州,2023-11-04,63.0,good,34.0,60.0,42.0,5.0,0.7,83.0
广州,2023-11-05,43.0,excellent,21.0,42.0,34.0,5.0,0.62,61.0
广州,2023-11-06,43.0,excellent,23.0,44.0,33.0,6.0,0.66,55.0
广州,2023-11-07,38.0,excellent,17.0,39.0,29.0,7.0,0.6,82.0
广州,2023-11-08,61.0,good,39.0,72.0,47.0,7.0,0.79,50.0
广州,2023-11-09,54.0,good,30.0,59.0,37.0,6.0,0.74,56.0
广州,2023-11-10,54.0,good,30.0,58.0,43.0,5.0,0.75,41.0
广州,2023-11-11,19.0,excellent,11.0,19.0,26.0,5.0,0.73,15.0
广州,2023-11-12,16.0,excellent,6.0,13.0,15.0,5.0,0.66,38.0
广州,2023-11-13,18.0,excellent,8.0,17.0,18.0,5.0,0.57,38.0
广州,2023-11-14,26.0,excellent,16.0,26.0,22.0,6.0,0.63,40.0
广州,2023-11-15,37.0,excellent,23.0,37.0,31.0,6.0,0.69,40.0
广州,2023-11-16,31.0,excellent,15.0,31.0,28.0,6.0,0.71,36.0
广州,2023-11-17,52.0,good,20.0,57.0,24.0,6.0,0.5,65.0
广州,2023-11-18,57.0,good,23.0,65.0,33.0,6.0,0.48,58.0
广州,2023-11-19,60.0,good,29.0,70.0,46.0,6.0,0.6,54.0
广州,2023-11-20,69.0,good,41.0,88.0,61.0,7.0,0.76,52.0
广州,2023-11-21,65.0,good,40.0,81.0,60.0,6.0,0.77,60.0
广州,2023-11-22,66.0,good,40.0,76.0,62.0,6.0,0.76,69.0
广州,2023-11-23,81.0,good,51.0,92.0,66.0,6.0,0.85,82.0
广州,2023-11-24,58.0,good,37.0,65.0,47.0,6.0,0.68,77.0
广州,2023-11-25,70.0,good,49.0,90.0,43.0,6.0,0.79,86.0
广州,2023-11-26,63.0,good,42.0,75.0,45.0,6.0,0.81,63.0
广州,2023-11-27,70.0,good,50.0,79.0,46.0,7.0,0.86,62.0
广州,2023-11-28,57.0,good,38.0,64.0,40.0,7.0,0.7,82.0
广州,2023-11-29,65.0,good,46.0,79.0,58.0,6.0,0.8,42.0
广州,2023-11-30,49.0,excellent,33.0,53.0,32.0,6.0,0.79,50.0
广州,2023-12-01,49.0,excellent,32.0,52.0,21.0,6.0,0.74,64.0
广州,2023-12-02,46.0,excellent,26.0,47.0,29.0,7.0,0.67,63.0
广州,2023-12-03,50.0,excellent,31.0,52.0,34.0,8.0,0.73,48.0
广州,2023-12-04,46.0,excellent,29.0,46.0,35.0,7.0,0.77,25.0
广州,2023-12-05,36.0,excellent,20.0,37.0,35.0,7.0,0.85,28.0
广州,2023-12-06,40.0,excellent,23.0,40.0,38.0,7.0,0.86,18.0
广州,2023-12-07,41.0,excellent,21.0,43.0,44.0,7.0,0.64,41.0
广州,2023-12-08,63.0,good,38.0,76.0,64.0,8.0,0.76,55.0
广州,2023-12-09,63.0,good,39.0,76.0,64.0,7.0,0.79,49.0
广州,2023-12-10,47.0,excellent,23.0,48.0,39.0,6.0,0.68,54.0
广州,2023-12-11,53.0,good,30.0,58.0,50.0,5.0,0.76,47.0
广州,2023-12-12,45.0,excellent,26.0,49.0,36.0,6.0,0.82,36.0
广州,2023-12-13,43.0,excellent,25.0,46.0,38.0,6.0,0.8,16.0
广州,2023-12-14,60.0,good,40.0,70.0,55.0,7.0,0.97,25.0
广州,2023-12-15,61.0,good,38.0,72.0,60.0,6.0,0.91,43.0
广州,2023-12-16,23.0,excellent,8.0,23.0,21.0,5.0,0.81,26.0
广州,2023-12-17,30.0,excellent,19.0,30.0,17.0,5.0,0.68,36.0
广州,2023-12-18,35.0,excellent,23.0,35.0,27.0,5.0,0.75,14.0
广州,2023-12-19,13.0,excellent,6.0,13.0,22.0,5.0,0.73,12.0
广州,2023-12-20,25.0,excellent,16.0,25.0,17.0,5.0,0.65,32.0
广州,2023-12-21,31.0,excellent,20.0,30.0,15.0,5.0,0.63,43.0
广州,2023-12-22,55.0,good,36.0,60.0,19.0,6.0,0.57,76.0
广州,2023-12-23,43.0,excellent,27.0,43.0,24.0,6.0,0.53,60.0
广州,2023-12-24,40.0,excellent,25.0,40.0,27.0,7.0,0.52,62.0
广州,2023-12-25,43.0,excellent,22.0,46.0,35.0,6.0,0.53,58.0
广州,2023-12-26,63.0,good,36.0,77.0,66.0,7.0,0.73,30.0
广州,2023-12-27,75.0,good,51.0,100.0,74.0,8.0,0.93,34.0
广州,2023-12-28,74.0,good,50.0,98.0,75.0,8.0,0.98,38.0
广州,2023-12-29,73.0,good,51.0,96.0,74.0,8.0,0.94,45.0
广州,2023-12-30,77.0,good,56.0,84.0,71.0,5.0,0.93,25.0
广州,2023-12-31,73.0,good,53.0,76.0,57.0,6.0,1.01,45.0
深圳,2023-01-01,49.0,excellent,31.0,50.0,28.0,6.0,0.82,39.0
深圳,2023-01-02,50.0,excellent,32.0,51.0,25.0,6.0,0.76,50.0
深圳,2023-01-03,46.0,excellent,31.0,46.0,22.0,5.0,0.7,46.0
深圳,2023-01-04,48.0,excellent,32.0,49.0,26.0,5.0,0.73,48.0
深圳,2023-01-05,52.0,good,32.0,56.0,38.0,5.0,0.73,59.0
深圳,2023-01-06,41.0,excellent,24.0,42.0,30.0,5.0,0.63,56.0
深圳,2023-01-07,43.0,excellent,26.0,43.0,25.0,6.0,0.61,78.0
深圳,2023-01-08,48.0,excellent,23.0,49.0,27.0,7.0,0.58,71.0
深圳,2023-01-09,48.0,excellent,29.0,50.0,33.0,5.0,0.66,43.0
深圳,2023-01-10,14.0,excellent,8.0,14.0,23.0,4.0,0.66,22.0
深圳,2023-01-11,23.0,excellent,15.0,23.0,25.0,4.0,0.65,22.0
深圳,2023-01-12,21.0,excellent,11.0,21.0,17.0,4.0,0.55,49.0
深圳,2023-01-13,24.0,excellent,11.0,23.0,23.0,4.0,0.6,26.0
深圳,2023-01-14,17.0,excellent,9.0,16.0,22.0,4.0,0.58,19.0
深圳,2023-01-15,19.0,excellent,10.0,18.0,18.0,4.0,0.81,23.0
深圳,2023-01-16,16.0,excellent,7.0,14.0,9.0,4.0,0.59,44.0
深圳,2023-01-17,30.0,excellent,17.0,30.0,10.0,4.0,0.6,41.0
深圳,2023-01-18,34.0,excellent,20.0,34.0,10.0,5.0,0.6,62.0
深圳,2023-01-19,37.0,excellent,24.0,37.0,15.0,5.0,0.61,62.0
深圳,2023-01-20,40.0,excellent,26.0,40.0,13.0,5.0,0.63,62.0
深圳,2023-01-21,44.0,excellent,29.0,44.0,11.0,5.0,0.63,66.0
深圳,2023-01-22,55.0,good,39.0,48.0,12.0,6.0,0.63,57.0
深圳,2023-01-23,54.0,good,38.0,47.0,14.0,5.0,0.64,45.0
深圳,2023-01-24,40.0,excellent,25.0,41.0,6.0,5.0,0.64,63.0
深圳,2023-01-25,59.0,good,39.0,69.0,7.0,5.0,0.6,74.0
深圳,2023-01-26,51.0,good,34.0,53.0,13.0,5.0,0.65,59.0
深圳,2023-01-27,50.0,excellent,30.0,54.0,7.0,5.0,0.6,70.0
深圳,2023-01-28,57.0,good,27.0,64.0,7.0,5.0,0.51,89.0
深圳,2023-01-29,52.0,good,27.0,54.0,12.0,5.0,0.53,86.0
深圳,2023-01-30,44.0,excellent,26.0,45.0,22.0,5.0,0.6,75.0
深圳,2023-01-31,38.0,excellent,19.0,37.0,17.0,5.0,0.6,86.0
深圳,2023-02-01,41.0,excellent,16.0,41.0,16.0,5.0,0.6,72.0
深圳,2023-02-02,40.0,excellent,21.0,41.0,15.0,5.0,0.66,79.0
深圳,2023-02-03,42.0,excellent,22.0,42.0,14.0,5.0,0.61,87.0
深圳,2023-02-04,38.0,excellent,23.0,38.0,14.0,5.0,0.63,71.0
深圳,2023-02-05,46.0,excellent,31.0,46.0,20.0,5.0,0.74,42.0
深圳,2023-02-06,28.0,excellent,18.0,27.0,24.0,4.0,0.83,26.0
深圳,2023-02-07,27.0,excellent,15.0,27.0,29.0,5.0,0.75,35.0
深圳,2023-02-08,21.0,excellent,10.0,18.0,14.0,5.0,0.69,65.0
深圳,2023-02-09,25.0,excellent,12.0,23.0,20.0,5.0,0.64,61.0
深圳,2023-02-10,27.0,excellent,14.0,27.0,27.0,5.0,0.72,37.0
深圳,2023-02-11,20.0,excellent,10.0,17.0,12.0,5.0,0.76,59.0
深圳,2023-02-12,22.0,excellent,12.0,21.0,12.0,5.0,0.7,55.0
深圳,2023-02-13,21.0,excellent,10.0,21.0,21.0,5.0,0.63,34.0
深圳,2023-02-14,18.0,excellent,7.0,18.0,17.0,5.0,0.86,44.0
深圳,2023-02-15,29.0,excellent,14.0,29.0,15.0,5.0,0.73,69.0
深圳,2023-02-16,43.0,excellent,23.0,44.0,19.0,6.0,0.67,85.0
深圳,2023-02-17,50.0,excellent,24.0,53.0,27.0,6.0,0.62,103.0
深圳,2023-02-18,49.0,excellent,25.0,52.0,37.0,5.0,0.65,66.0
深圳,2023-02-19,51.0,good,25.0,54.0,28.0,6.0,0.65,81.0
深圳,2023-02-20,57.0,good,39.0,62.0,18.0,6.0,0.87,99.0
深圳,2023-02-21,61.0,good,39.0,71.0,17.0,6.0,0.73,103.0
深圳,2023-02-22,43.0,excellent,15.0,44.0,20.0,6.0,0.5,97.0
深圳,2023-02-23,47.0,excellent,23.0,50.0,28.0,6.0,0.55,98.0
深圳,2023-02-24,47.0,excellent,26.0,52.0,24.0,7.0,0.64,97.0
深圳,2023-02-25,49.0,excellent,30.0,51.0,16.0,5.0,0.75,75.0
深圳,2023-02-26,48.0,excellent,30.0,49.0,16.0,6.0,0.68,88.0
深圳,2023-02-27,45.0,excellent,18.0,46.0,21.0,6.0,0.55,96.0
深圳,2023-02-28,41.0,excellent,15.0,41.0,22.0,5.0,0.54,86.0
深圳,2023-03-01,72.0,good,38.0,77.0,48.0,6.0,0.71,109.0
深圳,2023-03-02,69.0,good,49.0,85.0,39.0,7.0,0.76,103.0
深圳,2023-03-03,60.0,good,35.0,69.0,26.0,6.0,0.7,122.0
深圳,2023-03-04,57.0,good,32.0,65.0,28.0,6.0,0.7,117.0
深圳,2023-03-05,50.0,excellent,26.0,51.0,22.0,6.0,0.69,117.0
深圳,2023-03-06,50.0,excellent,21.0,51.0,22.0,6.0,0.55,116.0
深圳,2023-03-07,46.0,excellent,19.0,46.0,29.0,5.0,0.5,95.0
深圳,2023-03-08,49.0,excellent,22.0,51.0,38.0,5.0,0.58,56.0
深圳,2023-03-09,59.0,good,31.0,66.0,45.0,6.0,0.68,76.0
深圳,2023-03-10,49.0,excellent,25.0,46.0,19.0,6.0,0.6,121.0
深圳,2023-03-11,45.0,excellent,22.0,45.0,22.0,5.0,0.61,98.0
深圳,2023-03-12,52.0,good,27.0,56.0,29.0,5.0,0.7,71.0
深圳,2023-03-13,76.0,good,36.0,103.0,22.0,6.0,0.7,98.0
深圳,2023-03-14,62.0,good,27.0,73.0,19.0,5.0,0.61,106.0
深圳,2023-03-15,54.0,good,26.0,59.0,26.0,5.0,0.6,95.0
深圳,2023-03-16,51.0,good,27.0,54.0,25.0,5.0,0.63,93.0
深圳,2023-03-17,38.0,excellent,18.0,38.0,20.0,5.0,0.53,79.0
深圳,2023-03-18,47.0,excellent,28.0,47.0,24.0,5.0,0.6,75.0
深圳,2023-03-19,29.0,excellent,15.0,29.0,12.0,5.0,0.59,83.0
深圳,2023-03-20,33.0,excellent,16.0,31.0,15.0,5.0,0.6,78.0
深圳,2023-03-21,30.0,excellent,13.0,30.0,20.0,5.0,0.56,39.0
深圳,2023-03-22,27.0,excellent,14.0,27.0,17.0,5.0,0.53,32.0
深圳,2023-03-23,28.0,excellent,15.0,28.0,16.0,5.0,0.51,32.0
深圳,2023-03-24,33.0,excellent,21.0,33.0,14.0,5.0,0.54,44.0
深圳,2023-03-25,28.0,excellent,16.0,26.0,15.0,5.0,0.65,50.0
深圳,2023-03-26,15.0,excellent,7.0,13.0,18.0,5.0,0.81,34.0
深圳,2023-03-27,15.0,excellent,7.0,15.0,20.0,5.0,0.79,27.0
深圳,2023-03-28,31.0,excellent,16.0,31.0,26.0,5.0,0.81,17.0
深圳,2023-03-29,36.0,excellent,18.0,36.0,22.0,5.0,0.71,70.0
深圳,2023-03-30,38.0,excellent,22.0,38.0,23.0,5.0,0.73,59.0
深圳,2023-03-31,27.0,excellent,12.0,23.0,17.0,4.0,0.66,72.0
深圳,2023-04-01,29.0,excellent,15.0,27.0,15.0,5.0,0.63,79.0
深圳,2023-04-02,26.0,excellent,14.0,24.0,12.0,4.0,0.6,78.0
深圳,2023-04-03,30.0,excellent,16.0,29.0,13.0,5.0,0.57,84.0
深圳,2023-04-04,32.0,excellent,15.0,32.0,15.0,5.0,0.57,62.0
深圳,2023-04-05,28.0,excellent,14.0,28.0,16.0,5.0,0.55,31.0
深圳,2023-04-06,26.0,excellent,15.0,26.0,19.0,5.0,0.58,19.0
深圳,2023-04-07,24.0,excellent,10.0,20.0,16.0,5.0,0.71,72.0
深圳,2023-04-08,52.0,good,26.0,58.0,19.0,6.0,0.63,74.0
深圳,2023-04-09,61.0,good,36.0,72.0,27.0,6.0,0.66,73.0
深圳,2023-04-10,37.0,excellent,13.0,36.0,18.0,6.0,0.51,96.0
深圳,2023-04-11,38.0,excellent,14.0,38.0,17.0,5.0,0.56,73.0
深圳,2023-04-12,42.0,excellent,18.0,42.0,30.0,5.0,0.62,50.0
深圳,2023-04-13,48.0,excellent,23.0,49.0,13.0,5.0,0.6,100.0
深圳,2023-04-14,58.0,good,26.0,66.0,25.0,5.0,0.6,57.0
深圳,2023-04-15,52.0,good,25.0,57.0,30.0,6.0,0.75,68.0
深圳,2023-04-16,56.0,good,25.0,51.0,32.0,6.0,0.84,96.0
深圳,2023-04-17,39.0,excellent,24.0,39.0,14.0,5.0,0.75,91.0
深圳,2023-04-18,33.0,excellent,19.0,33.0,17.0,5.0,0.67,52.0
深圳,2023-04-19,31.0,excellent,17.0,28.0,26.0,5.0,0.76,48.0
深圳,2023-04-20,37.0,excellent,19.0,34.0,29.0,5.0,0.82,61.0
深圳,2023-04-21,29.0,excellent,8.0,22.0,14.0,5.0,0.7,88.0
深圳,2023-04-22,35.0,excellent,17.0,35.0,11.0,5.0,0.6,91.0
深圳,2023-04-23,46.0,excellent,22.0,46.0,11.0,5.0,0.6,90.0
深圳,2023-04-24,45.0,excellent,24.0,45.0,19.0,5.0,0.67,69.0
深圳,2023-04-25,34.0,excellent,19.0,34.0,29.0,5.0,0.86,17.0
深圳,2023-04-26,23.0,excellent,8.0,19.0,17.0,5.0,0.73,67.0
深圳,2023-04-27,36.0,excellent,17.0,34.0,16.0,6.0,0.69,98.0
深圳,2023-04-28,33.0,excellent,15.0,29.0,15.0,5.0,0.6,97.0
深圳,2023-04-29,32.0,excellent,17.0,32.0,22.0,5.0,0.64,67.0
深圳,2023-04-30,40.0,excellent,16.0,41.0,18.0,6.0,0.65,90.0
深圳,2023-05-01,42.0,excellent,18.0,40.0,11.0,6.0,0.65,108.0
深圳,2023-05-02,42.0,excellent,15.0,42.0,12.0,6.0,0.53,120.0
深圳,2023-05-03,32.0,excellent,14.0,32.0,11.0,5.0,0.52,77.0
深圳,2023-05-04,26.0,excellent,10.0,26.0,12.0,5.0,0.49,48.0
深圳,2023-05-05,22.0,excellent,8.0,22.0,14.0,5.0,0.5,41.0
深圳,2023-05-06,21.0,excellent,9.0,21.0,12.0,5.0,0.5,42.0
深圳,2023-05-07,25.0,excellent,11.0,22.0,19.0,5.0,0.6,44.0
深圳,2023-05-08,28.0,excellent,17.0,28.0,17.0,5.0,0.79,44.0
深圳,2023-05-09,33.0,excellent,14.0,28.0,15.0,5.0,0.67,78.0
深圳,2023-05-10,40.0,excellent,16.0,38.0,12.0,6.0,0.54,116.0
深圳,2023-05-11,41.0,excellent,18.0,39.0,17.0,6.0,0.56,106.0
深圳,2023-05-12,35.0,excellent,19.0,35.0,25.0,5.0,0.69,52.0
深圳,2023-05-13,30.0,excellent,17.0,30.0,26.0,5.0,0.8,44.0
深圳,2023-05-14,39.0,excellent,26.0,39.0,28.0,5.0,0.8,46.0
深圳,2023-05-15,42.0,excellent,25.0,37.0,22.0,5.0,0.73,86.0
深圳,2023-05-16,31.0,excellent,13.0,22.0,20.0,4.0,0.65,67.0
深圳,2023-05-17,19.0,excellent,6.0,15.0,17.0,4.0,0.6,50.0
深圳,2023-05-18,42.0,excellent,23.0,42.0,20.0,4.0,0.61,55.0
深圳,2023-05-19,45.0,excellent,27.0,45.0,20.0,4.0,0.64,55.0
深圳,2023-05-20,36.0,excellent,21.0,36.0,12.0,4.0,0.6,53.0
深圳,2023-05-21,22.0,excellent,11.0,22.0,11.0,4.0,0.57,42.0
深圳,2023-05-22,25.0,excellent,11.0,25.0,14.0,4.0,0.54,46.0
深圳,2023-05-23,30.0,excellent,13.0,30.0,14.0,4.0,0.62,62.0
深圳,2023-05-24,51.0,good,26.0,54.0,14.0,4.0,0.62,89.0
深圳,2023-05-25,41.0,excellent,21.0,44.0,11.0,4.0,0.58,75.0
深圳,2023-05-26,26.0,excellent,11.0,26.0,10.0,4.0,0.53,48.0
深圳,2023-05-27,28.0,excellent,14.0,28.0,10.0,4.0,0.59,57.0
深圳,2023-05-28,30.0,excellent,13.0,29.0,13.0,4.0,0.6,69.0
深圳,2023-05-29,45.0,excellent,20.0,43.0,24.0,5.0,0.64,91.0
深圳,2023-05-30,75.0,good,36.0,64.0,33.0,5.0,0.78,126.0
深圳,2023-05-31,62.0,good,38.0,64.0,33.0,5.0,0.79,102.0
深圳,2023-06-01,49.0,excellent,21.0,36.0,26.0,4.0,0.78,113.0
深圳,2023-06-02,45.0,excellent,22.0,37.0,21.0,4.0,0.75,109.0
深圳,2023-06-03,26.0,excellent,13.0,25.0,17.0,4.0,0.65,70.0
深圳,2023-06-04,17.0,excellent,7.0,16.0,8.0,4.0,0.53,49.0
深圳,2023-06-05,20.0,excellent,9.0,20.0,8.0,4.0,0.55,45.0
深圳,2023-06-06,16.0,excellent,5.0,15.0,13.0,4.0,0.58,41.0
深圳,2023-06-07,16.0,excellent,5.0,16.0,16.0,4.0,0.6,32.0
深圳,2023-06-08,14.0,excellent,3.0,13.0,13.0,4.0,0.57,33.0
深圳,2023-06-09,14.0,excellent,4.0,13.0,14.0,4.0,0.61,36.0
深圳,2023-06-10,21.0,excellent,9.0,19.0,17.0,5.0,0.63,38.0
深圳,2023-06-11,24.0,excellent,9.0,19.0,15.0,4.0,0.65,59.0
深圳,2023-06-12,22.0,excellent,8.0,16.0,11.0,5.0,0.64,65.0
深圳,2023-06-13,27.0,excellent,13.0,25.0,17.0,5.0,0.68,65.0
深圳,2023-06-14,25.0,excellent,14.0,23.0,21.0,5.0,0.74,66.0
深圳,2023-06-15,23.0,excellent,11.0,21.0,21.0,5.0,0.81,57.0
深圳,2023-06-16,17.0,excellent,6.0,13.0,22.0,4.0,0.72,41.0
深圳,2023-06-17,15.0,excellent,5.0,14.0,22.0,4.0,0.66,23.0
深圳,2023-06-18,16.0,excellent,6.0,16.0,16.0,4.0,0.64,21.0
深圳,2023-06-19,17.0,excellent,6.0,17.0,12.0,4.0,0.61,31.0
深圳,2023-06-20,20.0,excellent,8.0,20.0,12.0,4.0,0.59,36.0
深圳,2023-06-21,19.0,excellent,7.0,19.0,12.0,4.0,0.54,37.0
深圳,2023-06-22,18.0,excellent,7.0,18.0,9.0,4.0,0.51,42.0
深圳,2023-06-23,20.0,excellent,7.0,20.0,14.0,4.0,0.57,36.0
深圳,2023-06-24,19.0,excellent,8.0,19.0,15.0,4.0,0.62,23.0
深圳,2023-06-25,20.0,excellent,10.0,20.0,13.0,4.0,0.59,25.0
深圳,2023-06-26,16.0,excellent,5.0,14.0,14.0,4.0,0.62,29.0
深圳,2023-06-27,16.0,excellent,5.0,15.0,12.0,4.0,0.6,31.0
深圳,2023-06-28,13.0,excellent,4.0,13.0,13.0,4.0,0.64,17.0
深圳,2023-06-29,19.0,excellent,6.0,17.0,14.0,4.0,0.65,42.0
深圳,2023-06-30,19.0,excellent,9.0,18.0,16.0,4.0,0.65,30.0
深圳,2023-07-01,13.0,excellent,7.0,13.0,15.0,4.0,0.64,25.0
深圳,2023-07-02,13.0,excellent,5.0,13.0,18.0,4.0,0.69,23.0
深圳,2023-07-03,15.0,excellent,5.0,14.0,15.0,4.0,0.65,31.0
深圳,2023-07-04,17.0,excellent,6.0,17.0,19.0,4.0,0.63,25.0
深圳,2023-07-05,21.0,excellent,8.0,21.0,16.0,5.0,0.58,24.0
深圳,2023-07-06,17.0,excellent,6.0,17.0,12.0,5.0,0.53,24.0
深圳,2023-07-07,21.0,excellent,12.0,21.0,12.0,5.0,0.5,25.0
深圳,2023-07-08,18.0,excellent,9.0,18.0,14.0,5.0,0.51,30.0
深圳,2023-07-09,13.0,excellent,4.0,12.0,13.0,5.0,0.5,27.0
深圳,2023-07-10,15.0,excellent,4.0,14.0,15.0,5.0,0.52,31.0
深圳,2023-07-11,14.0,excellent,3.0,14.0,15.0,5.0,0.51,29.0
深圳,2023-07-12,13.0,excellent,3.0,13.0,14.0,5.0,0.52,37.0
深圳,2023-07-13,17.0,excellent,7.0,16.0,17.0,5.0,0.56,40.0
深圳,2023-07-14,25.0,excellent,10.0,23.0,21.0,5.0,0.6,62.0
深圳,2023-07-15,46.0,excellent,22.0,42.0,29.0,5.0,0.72,86.0
深圳,2023-07-16,22.0,excellent,10.0,22.0,13.0,5.0,0.67,51.0
深圳,2023-07-17,21.0,excellent,6.0,21.0,6.0,5.0,0.6,55.0
深圳,2023-07-18,27.0,excellent,11.0,27.0,9.0,5.0,0.61,46.0
深圳,2023-07-19,17.0,excellent,6.0,17.0,11.0,5.0,0.6,31.0
深圳,2023-07-20,15.0,excellent,5.0,15.0,13.0,5.0,0.6,29.0
深圳,2023-07-21,19.0,excellent,8.0,19.0,21.0,5.0,0.61,24.0
深圳,2023-07-22,16.0,excellent,5.0,16.0,18.0,5.0,0.6,28.0
深圳,2023-07-23,13.0,excellent,3.0,13.0,13.0,5.0,0.6,31.0
深圳,2023-07-24,15.0,excellent,4.0,14.0,15.0,5.0,0.6,30.0
深圳,2023-07-25,24.0,excellent,8.0,23.0,22.0,5.0,0.61,41.0
深圳,2023-07-26,46.0,excellent,23.0,46.0,28.0,5.0,0.71,80.0
深圳,2023-07-27,32.0,excellent,14.0,30.0,18.0,5.0,0.63,56.0
深圳,2023-07-28,29.0,excellent,12.0,28.0,21.0,5.0,0.66,57.0
深圳,2023-07-29,26.0,excellent,14.0,26.0,16.0,5.0,0.72,57.0
深圳,2023-07-30,19.0,excellent,8.0,19.0,13.0,5.0,0.68,34.0
深圳,2023-07-31,17.0,excellent,6.0,17.0,10.0,5.0,0.61,33.0
深圳,2023-08-01,21.0,excellent,9.0,21.0,14.0,5.0,0.61,36.0
深圳,2023-08-02,27.0,excellent,13.0,26.0,16.0,6.0,0.58,52.0
深圳,2023-08-03,27.0,excellent,11.0,25.0,23.0,5.0,0.6,53.0
深圳,2023-08-04,19.0,excellent,7.0,17.0,14.0,5.0,0.59,42.0
深圳,2023-08-05,24.0,excellent,9.0,24.0,13.0,5.0,0.58,43.0
深圳,2023-08-06,30.0,excellent,11.0,30.0,12.0,5.0,0.59,43.0
深圳,2023-08-07,26.0,excellent,10.0,26.0,17.0,5.0,0.6,35.0
深圳,2023-08-08,27.0,excellent,11.0,27.0,20.0,5.0,0.6,36.0
深圳,2023-08-09,27.0,excellent,11.0,27.0,19.0,5.0,0.61,49.0
深圳,2023-08-10,28.0,excellent,13.0,28.0,26.0,5.0,0.66,27.0
深圳,2023-08-11,29.0,excellent,16.0,28.0,27.0,5.0,0.7,54.0
深圳,2023-08-12,18.0,excellent,6.0,16.0,18.0,5.0,0.61,37.0
深圳,2023-08-13,21.0,excellent,9.0,21.0,16.0,5.0,0.65,38.0
深圳,2023-08-14,26.0,excellent,12.0,26.0,19.0,5.0,0.67,32.0
深圳,2023-08-15,29.0,excellent,13.0,29.0,17.0,5.0,0.63,33.0
深圳,2023-08-16,33.0,excellent,15.0,33.0,16.0,5.0,0.64,44.0
深圳,2023-08-17,36.0,excellent,18.0,36.0,23.0,5.0,0.68,31.0
深圳,2023-08-18,32.0,excellent,16.0,31.0,28.0,5.0,0.75,39.0
深圳,2023-08-19,33.0,excellent,17.0,31.0,28.0,5.0,0.78,44.0
深圳,2023-08-20,21.0,excellent,8.0,21.0,19.0,5.0,0.64,26.0
深圳,2023-08-21,18.0,excellent,6.0,17.0,15.0,5.0,0.6,25.0
深圳,2023-08-22,18.0,excellent,7.0,18.0,19.0,6.0,0.58,28.0
深圳,2023-08-23,22.0,excellent,8.0,22.0,17.0,6.0,0.58,33.0
深圳,2023-08-24,16.0,excellent,6.0,16.0,16.0,5.0,0.6,31.0
深圳,2023-08-25,22.0,excellent,9.0,22.0,21.0,5.0,0.63,29.0
深圳,2023-08-26,23.0,excellent,10.0,23.0,21.0,5.0,0.65,30.0
深圳,2023-08-27,18.0,excellent,7.0,18.0,14.0,5.0,0.6,33.0
深圳,2023-08-28,19.0,excellent,8.0,18.0,17.0,5.0,0.61,33.0
深圳,2023-08-29,24.0,excellent,12.0,23.0,22.0,5.0,0.68,37.0
深圳,2023-08-30,25.0,excellent,14.0,24.0,15.0,5.0,0.78,58.0
